,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.08333333333333333,4.306075028866568e-155,3.455433496497238e-206,9.788429383461836e-232,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.10976232721880529,3.6610910047675874e-155,2.5390013415998936e-206,6.686350417856737e-232,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.2,0.0,0.2
90,0.09196986029286058,2.743770220260171e-155,1.8333630543283632e-206,4.739132419722992e-232,0.125,0.0,0.14285714285714285
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.17973158564688863,4.239031324788977e-155,2.6190715671967845e-206,6.510101141652543e-232,0.2222222222222222,0.0,0.2222222222222222
96,0.2222222222222222,7.031791076575252e-155,4.7917275451304015e-206,1.2508498911928379e-231,0.3333333333333333,0.0,0.3333333333333333
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.2222222222222222,0.16666666666666669,8.518189751690904e-104,6.08970970641905e-155,0.25,0.14285714285714285,0.2857142857142857
102,0.15922918012750872,5.038498475779542e-155,3.4334228178248125e-206,8.962731118674859e-232,0.2,0.0,0.25
103,0.18181818181818182,6.360494346864465e-155,4.4816925265489044e-206,1.1896457329133973e-231,0.16666666666666666,0.0,0.16666666666666666
104,0.2,6.6709427497276e-155,4.626362078745891e-206,1.2183324802375697e-231,0.125,0.0,0.14285714285714285
105,0.15163266492815836,4.523712324056519e-155,3.0227046645869273e-206,7.813508425061864e-232,0.0,0.0,0.0
106,0.07243303475117972,2.6465769287378847e-155,1.8920551997002634e-206,5.058927350602078e-232,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.28216057496353797,7.2900276358863456e-155,4.643086654681812e-206,1.171778691554733e-231,0.3333333333333333,0.0,0.2
110,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.14285714285714285,0.0,0.14285714285714285
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.2222222222222222,7.031791076575252e-155,4.7917275451304015e-206,1.2508498911928379e-231,0.3333333333333333,0.0,0.3333333333333333
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.4,0.316227766016838,1.305513830727759e-103,8.38826642100846e-155,0.5,0.3333333333333333,0.5
116,0.2857142857142857,7.973301625706314e-155,5.210430485352253e-206,1.331960397810445e-231,0.4,0.0,0.4
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.0,0.0,0.0
119,0.08897082254631197,3.981448258113331e-155,3.045361826673819e-206,8.422437779564611e-232,0.1,0.0,0.1
120,0.10108844328543891,3.693595645692774e-155,2.64057574565043e-206,7.060301868108111e-232,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.2727272727272727,7.789982830837433e-155,5.13025726588535e-206,1.3165594234639305e-231,0.2,0.0,0.2
125,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.125,0.0,0.14285714285714285
126,0.19470019576785122,5.808561601872144e-155,3.881229616470209e-206,1.0032743411283238e-231,0.2,0.0,0.2
127,0.0669076785648738,2.822884902521212e-155,2.1172179829430953e-206,5.798314605122797e-232,0.07692307692307693,0.0,0.07692307692307693
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.21470779802151024,5.991755122558557e-155,3.915520196889459e-206,1.0009379942300742e-231,0.2222222222222222,0.0,0.25
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.10976232721880529,3.6610910047675874e-155,2.5390013415998936e-206,6.686350417856737e-232,0.14285714285714285,0.0,0.14285714285714285
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.14248453076221212,4.508646533836809e-155,3.0723617286372236e-206,8.020204191025903e-232,0.15384615384615385,0.0,0.18181818181818182
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.08333333333333333,4.306075028866568e-155,3.455433496497238e-206,9.788429383461836e-232,0.0,0.0,0.0
144,0.25,7.458340731200295e-155,4.983597475548963e-206,1.2882297539194154e-231,0.2,0.0,0.2
145,0.21428571428571425,6.905081759897607e-155,4.73399026622696e-206,1.2395288183339461e-231,0.375,0.0,0.14285714285714285
146,0.07124226538110606,3.1880945380493183e-155,2.4385351200327807e-206,6.744160953836975e-232,0.07692307692307693,0.0,0.07692307692307693
147,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.14285714285714285,0.0,0.14285714285714285
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.16666666666666669,6.08970970641905e-155,4.353573398748715e-206,1.1640469867513693e-231,0.16666666666666666,0.0,0.16666666666666666
153,0.0909090909090909,4.497548684366688e-155,3.557121715620872e-206,1.0003688322288243e-231,0.0,0.0,0.0
154,0.06766764161830635,1.4274741555135713e-155,8.497620372046961e-207,2.0732986305800918e-232,0.16666666666666666,0.0,0.16666666666666666
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.07692307692307693,4.1371430671115046e-155,3.364458456971393e-206,9.594503055152632e-232,0.1111111111111111,0.0,0.1111111111111111
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.16666666666666669,6.08970970641905e-155,4.353573398748715e-206,1.1640469867513693e-231,0.2,0.0,0.25
160,0.10000000000000002,4.717068855239749e-155,3.6719460152935046e-206,1.0244914152188952e-231,0.25,0.0,0.25
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0909090909090909,4.497548684366688e-155,3.557121715620872e-206,1.0003688322288243e-231,0.16666666666666666,0.0,0.16666666666666666
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.23884377019126307,6.17087516772532e-155,3.9302880002716514e-206,9.918892480173173e-232,0.25,0.0,0.2
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.15384615384615385,0.11322770341445958,6.582890173943409e-104,5.019362538473707e-155,0.16666666666666666,0.0,0.16666666666666666
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.1111111111111111,0.0,0.125
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.16666666666666666,0.0,0.16666666666666666
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.125,0.0,0.125
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.13406400920712788,4.471666651098519e-155,3.101143241602482e-206,8.166726842395623e-232,0.14285714285714285,0.0,0.14285714285714285
185,0.0410424993119494,8.658068412663807e-156,5.1540672902451565e-207,1.2575191861870427e-232,0.14285714285714285,0.0,0.14285714285714285
186,0.0909090909090909,4.497548684366688e-155,3.557121715620872e-206,1.0003688322288243e-231,0.2,0.0,0.2
187,0.3333333333333333,0.25819888974716115,1.140471378966823e-103,7.57965434483665e-155,0.3333333333333333,0.2,0.4
188,0.5714285714285714,0.5345224838248488,0.4852855006405174,0.41113361690051975,0.5714285714285714,0.5,0.5714285714285714
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.08116311683958743,2.421368720783454e-155,1.6179372167578138e-206,4.182269681343779e-232,0.13333333333333333,0.0,0.07692307692307693
193,0.8571428571428571,0.7559289460184544,0.6114214174657597,8.44484326442819e-78,1.0,0.8,1.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.21428571428571425,0.12838814775327384,7.158105572779625e-104,5.3448396730677054e-155,0.5,0.2,0.4
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.2857142857142857,7.973301625706314e-155,5.210430485352253e-206,1.331960397810445e-231,0.2857142857142857,0.0,0.2857142857142857
201,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.0,0.0,0.0
202,0.060238842382440407,2.009249344215622e-155,1.3934334803283655e-206,3.6695469123219324e-232,0.1,0.0,0.1
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.04555807961771006,1.7979874041745804e-155,1.3188448977800602e-206,3.571883312829026e-232,0.06666666666666667,0.0,0.08333333333333333
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.07142857142857141,3.9866508128531494e-155,3.282365523754628e-206,9.418382295637229e-232,0.14285714285714285,0.0,0.14285714285714285
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.16666666666666669,6.08970970641905e-155,4.353573398748715e-206,1.1640469867513693e-231,0.2222222222222222,0.0,0.1111111111111111
218,0.09306272250443651,3.6727975425049663e-155,2.694040174177712e-206,7.296382734947757e-232,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.05255420588163462,2.0740953307181177e-155,1.521373307775094e-206,4.120399555529536e-232,0.08333333333333333,0.0,0.1111111111111111
224,0.17113903967753066,4.421625271317475e-155,2.8161744117670834e-206,7.107197028258987e-232,0.2,0.0,0.2
225,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.16666666666666666,0.0,0.16666666666666666
226,0.2,6.6709427497276e-155,4.626362078745891e-206,1.2183324802375697e-231,0.2,0.0,0.2
227,0.2,6.6709427497276e-155,4.626362078745891e-206,1.2183324802375697e-231,0.2,0.0,0.2
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.3032653298563167,0.24761510494160163,9.388232132697764e-104,5.780789590099596e-155,0.3333333333333333,0.2,0.3333333333333333
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.07243303475117972,2.6465769287378847e-155,1.8920551997002634e-206,5.058927350602078e-232,0.0,0.0,0.0
232,0.11809163818525367,3.523070700364982e-155,2.354084759773887e-206,6.085166479973199e-232,0.14285714285714285,0.0,0.14285714285714285
233,0.11942188509563156,4.363467676954367e-155,3.119471653084603e-206,8.34076112986429e-232,0.14285714285714285,0.0,0.14285714285714285
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.26812801841425576,6.3238916243951906e-155,3.907195648834192e-206,9.711929667259895e-232,0.2857142857142857,0.0,0.16666666666666666
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.125,0.0,0.14285714285714285
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
